id,makeId,modelName,zipCode
752061825,20015,Fusion,50009
740443071,20015,Fusion,50009
750365599,20015,Fusion,50009
752330769,20015,Fusion,50009
747324956,20015,Fusion,50009
753831936,20015,Fusion,50009
748521052,20015,Fusion,50009
739670964,20015,Fusion,50009
747512674,20015,Fusion,50009
749822564,20015,Fusion,50009
725951494,20015,Fusion,50009
741614450,20015,Fusion,50009
755054558,20015,Fusion,50009
742170811,20015,Fusion,50009
743534245,20015,Fusion,50009
752436860,20015,Fusion,50009
737218126,20015,Fusion,50009
745781702,20015,Fusion,50009
755009037,20015,Fusion,50009
753772052,20015,Fusion,50009
738898370,20015,Fusion,50009
728117382,20015,Fusion,50009
751827029,20015,Fusion,50009
747246053,20015,Fusion,50009
741802207,20015,Fusion,50009
730196398,20015,Fusion,50009
743844951,20015,Fusion,50009
746276368,20015,Fusion,50009
740405275,20015,Fusion,50009
755378775,20015,Fusion,50009
755054458,20015,Fusion,50009
740289478,20015,Fusion,50009
751410193,20015,Fusion,50009
752436861,20015,Fusion,50009
736456488,20015,Fusion,50009
752921883,20015,Fusion,50009
750643078,20015,Fusion,50009
744994709,20015,Fusion,50009
750553161,20015,Fusion,50009
750552278,20015,Fusion,50009
729218219,20015,Fusion,50009
735646825,20015,Fusion,50009
749358539,20015,Fusion,50009
749358536,20015,Fusion,50009
750000525,20015,Fusion,50009
745108063,20015,Fusion,50009
748565706,20015,Fusion,50009
753785398,20015,Fusion,50009
748256029,20015,Fusion,50009
745583610,20015,Fusion,50009
723625066,20015,Fusion,50009
749783681,20015,Fusion,50009
746458509,20015,Fusion,50009
752396923,20015,Fusion,50009
752531702,20015,Fusion,50009
755771064,20015,Fusion,50009
747134111,20015,Fusion,50009
747129934,20015,Fusion,50009
754825616,20015,Fusion,50009
750738294,20015,Fusion,50009
751450638,20015,Fusion,50009
749623480,20015,Fusion,50009
739195565,20015,Fusion,50009
752063347,20015,Fusion,50009
740972726,20015,Fusion,50009
746990902,20015,Fusion,50009
749550383,20015,Fusion,50009
745273401,20015,Fusion,50009
730406474,20015,Fusion,50009
747434549,20015,Fusion,50009
731779676,20015,Fusion,50009
751748736,20015,Fusion,50009
755566470,20015,Fusion,50009
750089692,20015,Fusion,50009
749355798,20015,Fusion,50009
755485266,20015,Fusion,50009
748097321,20015,Fusion,50009
749967658,20015,Fusion,50009
748410047,20015,Fusion,50009
749005652,20015,Fusion,50009
753589755,20015,Fusion,50009
753590114,20015,Fusion,50009
747542530,20015,Fusion,50009
734251232,20015,Fusion,50009
751397307,20015,Fusion,50009
753789126,20015,Fusion,50009
746522091,20015,Fusion,50009
734535983,20015,Fusion,50009
727647155,20015,Fusion,50009
751410189,20015,Fusion,50009
752343210,20015,Fusion,50009
738790285,20015,Fusion,50009
739831681,20015,Fusion,50009
751900037,20015,Fusion,50009
755596371,20015,Fusion,50009
749355669,20015,Fusion,50009
754226197,20015,Fusion,50009
749005909,20015,Fusion,50009
749586276,20015,Fusion,50009
749005664,20015,Fusion,50009
741296048,20015,Fusion,50009
749587393,20015,Fusion,50009
740350211,20015,Fusion,50009
718534891,20015,Fusion,50009
722068053,20015,Fusion,50009
750924812,20015,Fusion,50009
750921190,20015,Fusion,50009
737449361,20015,Fusion,50009
750639742,20015,Fusion,50009
745145325,20015,Fusion,50009
745130550,20015,Fusion,50009
751170802,20015,Fusion,50009
754234147,20015,Fusion,50009
749355796,20015,Fusion,50009
755030652,20015,Fusion,50009
755485258,20015,Fusion,50009
752559559,20015,Fusion,50009
736204611,20015,Fusion,50009
751204357,20015,Fusion,50009
744475429,20015,Fusion,50009
749586460,20015,Fusion,50009
756044049,20015,Fusion,50009
748738997,20015,Fusion,50009
744702264,20015,Fusion,50009
751035517,20015,Fusion,50009
735896677,20015,Fusion,50009
725148281,20015,Fusion,50009
754294251,20015,Fusion,50009
735502437,20015,Fusion,50009
730263860,20015,Fusion,50009
748904752,20015,Fusion,50009
755022192,20015,Fusion,50009
753967561,20015,Fusion,50009
733176100,20015,Fusion,50009
750553160,20015,Fusion,50009
750186282,20015,Fusion,50009
751450793,20015,Fusion,50009
755890388,20015,Fusion,50009
751450739,20015,Fusion,50009
753015749,20015,Fusion,50009
740535724,20015,Fusion,50009
750729614,20015,Fusion,50009
749577166,20015,Fusion,50009
740946576,20015,Fusion,50009
750698151,20015,Fusion,50009
756117256,20015,Fusion,50009
721376829,20015,Fusion,50009
753197048,20015,Fusion,50009
749934207,20015,Fusion,50009
747575083,20015,Fusion,50009
754085793,20015,Fusion,50009
749355663,20015,Fusion,50009
748310796,20015,Fusion,50009
754814657,20015,Fusion,50009
756131816,20015,Fusion,50009
751938136,20015,Fusion,50009
749005300,20015,Fusion,50009
753590008,20015,Fusion,50009
749586567,20015,Fusion,50009
744957978,20015,Fusion,50009
740287879,20015,Fusion,50009
725608050,20015,Fusion,50009
751506962,20015,Fusion,50009
731005400,20015,Fusion,50009
750346406,20015,Fusion,50009
748208887,20015,Fusion,50009
729460810,20015,Fusion,50009
750711409,20015,Fusion,50009
750921192,20015,Fusion,50009
747370279,20015,Fusion,50009
745820447,20015,Fusion,50009
752997763,20015,Fusion,50009
749058558,20015,Fusion,50009
740441811,20015,Fusion,50009
755080441,20015,Fusion,50009
737843474,20015,Fusion,50009
750313689,20015,Fusion,50009
749528332,20015,Fusion,50009
755166637,20015,Fusion,50009
755397205,20015,Fusion,50009
749220620,20015,Fusion,50009
738533342,20015,Fusion,50009
744389563,20015,Fusion,50009
755639740,20015,Fusion,50009
744853847,20015,Fusion,50009
744853691,20015,Fusion,50009
751824636,20015,Fusion,50009
740637964,20015,Fusion,50009
731903323,20015,Fusion,50009
753260301,20015,Fusion,50009
755061753,20015,Fusion,50009
755352290,20015,Fusion,50009
742370731,20015,Fusion,50009
752578286,20015,Fusion,50009
726676464,20015,Fusion,50009
755788727,20015,Fusion,50009
755022424,20015,Fusion,50009
747129931,20015,Fusion,50009
754814671,20015,Fusion,50009
742339398,20015,Fusion,50009
752605887,20015,Fusion,50009
745286789,20015,Fusion,50009
754155626,20015,Fusion,50009
744027259,20015,Fusion,50009
747688384,20015,Fusion,50009
755346599,20015,Fusion,50009
752302940,20015,Fusion,50009
744397764,20015,Fusion,50009
755007257,20015,Fusion,50009
742295291,20015,Fusion,50009
747370295,20015,Fusion,50009
753261728,20015,Fusion,50009
755788729,20015,Fusion,50009
754887393,20015,Fusion,50009
755789091,20015,Fusion,50009
755788959,20015,Fusion,50009
755788725,20015,Fusion,50009
752174552,20015,Fusion,50009
755791451,20015,Fusion,50009
752171416,20015,Fusion,50009
749586596,20015,Fusion,50009
744288999,20015,Fusion,50009
749658355,20015,Fusion,50009
732491439,20015,Fusion,50009
750500385,20015,Fusion,50009
752302938,20015,Fusion,50009
750955157,20015,Fusion,50009
749119445,20015,Fusion,50009
751543227,20015,Fusion,50009
744853614,20015,Fusion,50009
747370092,20015,Fusion,50009
741268187,20015,Fusion,50009
712648053,20015,Fusion,50009
754234539,20015,Fusion,50009
755788735,20015,Fusion,50009
755030507,20015,Fusion,50009
755022167,20015,Fusion,50009
753362440,20015,Fusion,50009
742606855,20015,Fusion,50009
744707984,20015,Fusion,50009
754236123,20015,Fusion,50009
755034011,20015,Fusion,50009
753384066,20015,Fusion,50009
746544425,20015,Fusion,50009
751089794,20015,Fusion,50009
741524689,20015,Fusion,50009
750723827,20015,Fusion,50009
744853740,20015,Fusion,50009
747370276,20015,Fusion,50009
749364143,20015,Fusion,50009
755058947,20015,Fusion,50009
755267246,20015,Fusion,50009
754234542,20015,Fusion,50009
755022175,20015,Fusion,50009
754232529,20015,Fusion,50009
750542081,20015,Fusion,50009
752348354,20015,Fusion,50009
753582800,20015,Fusion,50009
751049151,20015,Fusion,50009
749586623,20015,Fusion,50009
751450635,20015,Fusion,50009
752774863,20015,Fusion,50009
746148582,20015,Fusion,50009
719484569,20015,Fusion,50009
752496912,20015,Fusion,50009
747582137,20015,Fusion,50009
753588082,20015,Fusion,50009
747990910,20015,Fusion,50009
750921390,20015,Fusion,50009
755271996,20015,Fusion,50009
749847929,20015,Fusion,50009
753197042,20015,Fusion,50009
749551736,20015,Fusion,50009
749416984,20015,Fusion,50009
750432466,20015,Fusion,50009
752341387,20015,Fusion,50009
753362445,20015,Fusion,50009
753362780,20015,Fusion,50009
726676602,20015,Fusion,50009
753362458,20015,Fusion,50009
735988856,20015,Fusion,50009
749712243,20015,Fusion,50009
755220146,20015,Fusion,50009
745728639,20015,Fusion,50009
717477652,20015,Fusion,50009
751061448,20015,Fusion,50009
745339936,20015,Fusion,50009
755054643,20015,Fusion,50009
748309164,20015,Fusion,50009
756047685,20015,Fusion,50009
755241722,20015,Fusion,50009
747176737,20015,Fusion,50009
753921631,20015,Fusion,50009
753362730,20015,Fusion,50009
753362715,20015,Fusion,50009
753362766,20015,Fusion,50009
753362593,20015,Fusion,50009
753362778,20015,Fusion,50009
748310790,20015,Fusion,50009
750377255,20015,Fusion,50009
747263425,20015,Fusion,50009
756044186,20015,Fusion,50009
755642372,20015,Fusion,50009
729873160,20015,Fusion,50009
751656063,20015,Fusion,50009
748699490,20015,Fusion,50009
755964685,20015,Fusion,50009
741552697,20015,Fusion,50009
748422911,20015,Fusion,50009
731510193,20015,Fusion,50009
751200045,20015,Fusion,50009
755469211,20015,Fusion,50009
755507133,20015,Fusion,50009
750091851,20015,Fusion,50009
752388041,20015,Fusion,50009
748165188,20015,Fusion,50009
754915791,20015,Fusion,50009
755500109,20015,Fusion,50009
732121230,20015,Fusion,50009
750744123,20015,Fusion,50009
750943156,20015,Fusion,50009
751450735,20015,Fusion,50009
732529518,20015,Fusion,50009
751932098,20015,Fusion,50009
751665800,20015,Fusion,50009
717019207,20015,Fusion,50009
735839878,20015,Fusion,50009
741999785,20015,Fusion,50009
745432823,20015,Fusion,50009
751150019,20015,Fusion,50009
753197044,20015,Fusion,50009
754444375,20015,Fusion,50009
753197043,20015,Fusion,50009
755467598,20015,Fusion,50009
745130548,20015,Fusion,50009
733522727,20015,Fusion,50009
752917498,20015,Fusion,50009
751868609,20015,Fusion,50009
755397531,20015,Fusion,50009
753590009,20015,Fusion,50009
749967621,20015,Fusion,50009
743766513,20015,Fusion,50009
752101178,20015,Fusion,50009
744582703,20015,Fusion,50009
752781299,20015,Fusion,50009
744853771,20015,Fusion,50009
744456102,20015,Fusion,50009
755271998,20015,Fusion,50009
751045349,20015,Fusion,50009
753611996,20015,Fusion,50009
749058466,20015,Fusion,50009
744569868,20015,Fusion,50009
749355659,20015,Fusion,50009
755788762,20015,Fusion,50009
755788746,20015,Fusion,50009
754232524,20015,Fusion,50009
753808469,20015,Fusion,50009
752376959,20015,Fusion,50009
753252830,20015,Fusion,50009
755229351,20015,Fusion,50009
753488482,20015,Fusion,50009
755539681,20015,Fusion,50009
754108368,20015,Fusion,50009
753798915,20015,Fusion,50009
751041169,20015,Fusion,50009
751156115,20015,Fusion,50009
746451416,20015,Fusion,50009
739108806,20015,Fusion,50009
753957466,20015,Fusion,50009
747816784,20015,Fusion,50009
753713014,20015,Fusion,50009
743909543,20015,Fusion,50009
748854461,20015,Fusion,50009
748200531,20015,Fusion,50009
750912338,20015,Fusion,50009
750089661,20015,Fusion,50009
750682455,20015,Fusion,50009
736688654,20015,Fusion,50009
751327036,20015,Fusion,50009
751161152,20015,Fusion,50009
751161177,20015,Fusion,50009
751161229,20015,Fusion,50009
739128901,20015,Fusion,50009
748208880,20015,Fusion,50009
753589277,20015,Fusion,50009
735126404,20015,Fusion,50009
750448690,20015,Fusion,50009
752154232,20015,Fusion,50009
755770383,20015,Fusion,50009
751836589,20015,Fusion,50009
744853832,20015,Fusion,50009
745820347,20015,Fusion,50009
756047688,20015,Fusion,50009
747838953,20015,Fusion,50009
753726841,20015,Fusion,50009
745941655,20015,Fusion,50009
750094452,20015,Fusion,50009
755658031,20015,Fusion,50009
756251299,20015,Fusion,50009
749967629,20015,Fusion,50009
751204346,20015,Fusion,50009
751161361,20015,Fusion,50009
751506609,20015,Fusion,50009
749690201,20015,Fusion,50009
747115113,20015,Fusion,50009
751174326,20015,Fusion,50009
753936520,20015,Fusion,50009
747873124,20015,Fusion,50009
748974285,20015,Fusion,50009
741520521,20015,Fusion,50009
751053157,20015,Fusion,50009
738907797,20015,Fusion,50009
755022180,20015,Fusion,50009
747129782,20015,Fusion,50009
755022238,20015,Fusion,50009
755022171,20015,Fusion,50009
755022070,20015,Fusion,50009
755022082,20015,Fusion,50009
746100773,20015,Fusion,50009
751803026,20015,Fusion,50009
752213964,20015,Fusion,50009
752172603,20015,Fusion,50009
753417595,20015,Fusion,50009
746320862,20015,Fusion,50009
754973206,20015,Fusion,50009
752937037,20015,Fusion,50009
749186086,20015,Fusion,50009
749058448,20015,Fusion,50009
741572336,20015,Fusion,50009
756125956,20015,Fusion,50009
755030504,20015,Fusion,50009
755022426,20015,Fusion,50009
755030582,20015,Fusion,50009
749363579,20015,Fusion,50009
742854043,20015,Fusion,50009
755979574,20015,Fusion,50009
755166537,20015,Fusion,50009
753590007,20015,Fusion,50009
749586469,20015,Fusion,50009
746524993,20015,Fusion,50009
753620741,20015,Fusion,50009
753589707,20015,Fusion,50009
756026380,20015,Fusion,50009
753262594,20015,Fusion,50009
747044946,20015,Fusion,50009
753024820,20015,Fusion,50009
752792428,20015,Fusion,50009
753142782,20015,Fusion,50009
754753168,20015,Fusion,50009
753294880,20015,Fusion,50009
750921397,20015,Fusion,50009
750921193,20015,Fusion,50009
745501059,20015,Fusion,50009
741289204,20015,Fusion,50009
754044623,20015,Fusion,50009
731917921,20015,Fusion,50009
750998998,20015,Fusion,50009
749058459,20015,Fusion,50009
753321967,20015,Fusion,50009
755331767,20015,Fusion,50009
755247087,20015,Fusion,50009
751450790,20015,Fusion,50009
755707262,20015,Fusion,50009
753117236,20015,Fusion,50009
755728418,20015,Fusion,50009
751129241,20015,Fusion,50009
723311724,20015,Fusion,50009
748423694,20015,Fusion,50009
747825980,20015,Fusion,50009
755670048,20015,Fusion,50009
749186494,20015,Fusion,50009
755771063,20015,Fusion,50009
753586022,20015,Fusion,50009
755240169,20015,Fusion,50009
749186105,20015,Fusion,50009
755030506,20015,Fusion,50009
753362687,20015,Fusion,50009
755033729,20015,Fusion,50009
750299564,20015,Fusion,50009
751886178,20015,Fusion,50009
756142285,20015,Fusion,50009
750522760,20015,Fusion,50009
750389373,20015,Fusion,50009
741233280,20015,Fusion,50009
753768083,20015,Fusion,50009
750872543,20015,Fusion,50009
750180471,20015,Fusion,50009
750684208,20015,Fusion,50009
755670131,20015,Fusion,50009
744853703,20015,Fusion,50009
742211630,20015,Fusion,50009
756146681,20015,Fusion,50009
754008726,20015,Fusion,50009
753492989,20015,Fusion,50009
738596831,20015,Fusion,50009
754929369,20015,Fusion,50009
746990227,20015,Fusion,50009
751662025,20015,Fusion,50009
752640600,20015,Fusion,50009
749005683,20015,Fusion,50009
749586313,20015,Fusion,50009
755246879,20015,Fusion,50009
754310537,20015,Fusion,50009
755922472,20015,Fusion,50009
746579070,20015,Fusion,50009
749291604,20015,Fusion,50009
752886320,20015,Fusion,50009
747816989,20015,Fusion,50009
749417243,20015,Fusion,50009
749783676,20015,Fusion,50009
755190987,20015,Fusion,50009
750312548,20015,Fusion,50009
748379363,20015,Fusion,50009
752954786,20015,Fusion,50009
754929362,20015,Fusion,50009
754929349,20015,Fusion,50009
730780300,20015,Fusion,50009
753259973,20015,Fusion,50009
720631878,20015,Fusion,50009
751341141,20015,Fusion,50009
753041296,20015,Fusion,50009
752702708,20015,Fusion,50009
749909426,20015,Fusion,50009
743448567,20015,Fusion,50009
753826784,20015,Fusion,50009
747582268,20015,Fusion,50009
755115440,20015,Fusion,50009
749363811,20015,Fusion,50009
755541032,20015,Fusion,50009
755478052,20015,Fusion,50009
751150027,20015,Fusion,50009
751150009,20015,Fusion,50009
743222722,20015,Fusion,50009
751150146,20015,Fusion,50009
752885796,20015,Fusion,50009
750676618,20015,Fusion,50009
744569870,20015,Fusion,50009
749355794,20015,Fusion,50009
747426767,20015,Fusion,50009
754314923,20015,Fusion,50009
750285643,20015,Fusion,50009
753358505,20015,Fusion,50009
754930272,20015,Fusion,50009
755326881,20015,Fusion,50009
755326995,20015,Fusion,50009
755366440,20015,Fusion,50009
728882720,20015,Fusion,50009
744853863,20015,Fusion,50009
750921383,20015,Fusion,50009
755469190,20015,Fusion,50009
735444140,20015,Fusion,50009
751150018,20015,Fusion,50009
751787285,20015,Fusion,50009
749355908,20015,Fusion,50009
748721824,20015,Fusion,50009
750573086,20015,Fusion,50009
752794902,20015,Fusion,50009
746729460,20015,Fusion,50009
751450639,20015,Fusion,50009
745339376,20015,Fusion,50009
753142143,20015,Fusion,50009
744288993,20015,Fusion,50009
755205819,20015,Fusion,50009
747249096,20015,Fusion,50009
735994788,20015,Fusion,50009
750094051,20015,Fusion,50009
748413155,20015,Fusion,50009
753384902,20015,Fusion,50009
755589124,20015,Fusion,50009
747848594,20015,Fusion,50009
744853696,20015,Fusion,50009
751150136,20015,Fusion,50009
751150158,20015,Fusion,50009
751148366,20015,Fusion,50009
753121444,20015,Fusion,50009
726810081,20015,Fusion,50009
752387808,20015,Fusion,50009
752478483,20015,Fusion,50009
751450632,20015,Fusion,50009
737712277,20015,Fusion,50009
741603045,20015,Fusion,50009
755352075,20015,Fusion,50009
752185264,20015,Fusion,50009
753538932,20015,Fusion,50009
733297150,20015,Fusion,50009
756088981,20015,Fusion,50009
741233272,20015,Fusion,50009
740946501,20015,Fusion,50009
751666222,20015,Fusion,50009
753932573,20015,Fusion,50009
744853644,20015,Fusion,50009
752747211,20015,Fusion,50009
630103127,20015,Fusion,50009
749572204,20015,Fusion,50009
751619132,20015,Fusion,50009
750112618,20015,Fusion,50009
754673257,20015,Fusion,50009
755649679,20015,Fusion,50009
755369294,20015,Fusion,50009
749800524,20015,Fusion,50009
732709057,20015,Fusion,50009
679324760,20015,Fusion,50009
748506705,20015,Fusion,50009
716714252,20015,Fusion,50009
755169967,20015,Fusion,50009
753394737,20015,Fusion,50009
750880773,20015,Fusion,50009
748425210,20015,Fusion,50009
753993145,20015,Fusion,50009
749956994,20015,Fusion,50009
749365179,20015,Fusion,50009
751868647,20015,Fusion,50009
752278254,20015,Fusion,50009
753362706,20015,Fusion,50009
752388049,20015,Fusion,50009
755626917,20015,Fusion,50009
749275101,20015,Fusion,50009
756205181,20015,Fusion,50009
720737068,20015,Fusion,50009
753896345,20015,Fusion,50009
748410236,20015,Fusion,50009
749005680,20015,Fusion,50009
754634476,20015,Fusion,50009
753117240,20015,Fusion,50009
755205967,20015,Fusion,50009
741350027,20015,Fusion,50009
750891385,20015,Fusion,50009
750891316,20015,Fusion,50009
755360060,20015,Fusion,50009
754360922,20015,Fusion,50009
737831469,20015,Fusion,50009
752316953,20015,Fusion,50009
755771013,20015,Fusion,50009
752640579,20015,Fusion,50009
753362733,20015,Fusion,50009
752278263,20015,Fusion,50009
753362675,20015,Fusion,50009
752509941,20015,Fusion,50009
753582819,20015,Fusion,50009
753463240,20015,Fusion,50009
732874357,20015,Fusion,50009
753574271,20015,Fusion,50009
752098723,20015,Fusion,50009
754108446,20015,Fusion,50009
753940375,20015,Fusion,50009
748739055,20015,Fusion,50009
748506706,20015,Fusion,50009
754936234,20015,Fusion,50009
753767516,20015,Fusion,50009
747969754,20015,Fusion,50009
740273165,20015,Fusion,50009
744693184,20015,Fusion,50009
754294255,20015,Fusion,50009
755007029,20015,Fusion,50009
751447145,20015,Fusion,50009
754234540,20015,Fusion,50009
751978600,20015,Fusion,50009
754050239,20015,Fusion,50009
753193019,20015,Fusion,50009
752794900,20015,Fusion,50009
753069699,20015,Fusion,50009
731485937,20015,Fusion,50009
745446590,20015,Fusion,50009
718649687,20015,Fusion,50009
747754931,20015,Fusion,50009
728466585,20015,Fusion,50009
752549034,20015,Fusion,50009
754983029,20015,Fusion,50009
732668581,20015,Fusion,50009
748502043,20015,Fusion,50009
741520441,20015,Fusion,50009
741520449,20015,Fusion,50009
744271785,20015,Fusion,50009
748080826,20015,Fusion,50009
751341143,20015,Fusion,50009
751471909,20015,Fusion,50009
751472035,20015,Fusion,50009
751471903,20015,Fusion,50009
751341144,20015,Fusion,50009
751471899,20015,Fusion,50009
750112804,20015,Fusion,50009
754830496,20015,Fusion,50009
753198314,20015,Fusion,50009
744260967,20015,Fusion,50009
751960054,20015,Fusion,50009
752393843,20015,Fusion,50009
742135938,20015,Fusion,50009
751975300,20015,Fusion,50009
752345620,20015,Fusion,50009
749728721,20015,Fusion,50009
753252750,20015,Fusion,50009
755103532,20015,Fusion,50009
743082524,20015,Fusion,50009
746811819,20015,Fusion,50009
740060385,20015,Fusion,50009
751472034,20015,Fusion,50009
752663352,20015,Fusion,50009
753706303,20015,Fusion,50009
736666677,20015,Fusion,50009
755006561,20015,Fusion,50009
754643445,20015,Fusion,50009
721962513,20015,Fusion,50009
751756508,20015,Fusion,50009
749428421,20015,Fusion,50009
752498464,20015,Fusion,50009
754898389,20015,Fusion,50009
754844684,20015,Fusion,50009
753933706,20015,Fusion,50009
754880929,20015,Fusion,50009
750570221,20015,Fusion,50009
754309562,20015,Fusion,50009
749750163,20015,Fusion,50009
747866461,20015,Fusion,50009
755700456,20015,Fusion,50009
745173289,20015,Fusion,50009
755025475,20015,Fusion,50009
740060386,20015,Fusion,50009
748097262,20015,Fusion,50009
749652349,20015,Fusion,50009
750538622,20015,Fusion,50009
755205461,20015,Fusion,50009
750178623,20015,Fusion,50009
753993281,20015,Fusion,50009
747093170,20015,Fusion,50009
754691334,20015,Fusion,50009
754898277,20015,Fusion,50009
748731777,20015,Fusion,50009
741524675,20015,Fusion,50009
755375120,20015,Fusion,50009
746878935,20015,Fusion,50009
753423439,20015,Fusion,50009
751410188,20015,Fusion,50009
746083832,20015,Fusion,50009
745524835,20015,Fusion,50009
753488226,20015,Fusion,50009
744853687,20015,Fusion,50009
752491875,20015,Fusion,50009
741203812,20015,Fusion,50009
755352310,20015,Fusion,50009
748887252,20015,Fusion,50009
755573913,20015,Fusion,50009
751450782,20015,Fusion,50009
754108445,20015,Fusion,50009
749189983,20015,Fusion,50009
755375495,20015,Fusion,50009
744260922,20015,Fusion,50009
752136137,20015,Fusion,50009
746234320,20015,Fusion,50009
746166189,20015,Fusion,50009
737914365,20015,Fusion,50009
744853567,20015,Fusion,50009
750438823,20015,Fusion,50009
750727189,20015,Fusion,50009
750564448,20015,Fusion,50009
750159368,20015,Fusion,50009
730780296,20015,Fusion,50009
749923839,20015,Fusion,50009
749355793,20015,Fusion,50009
753686947,20015,Fusion,50009
751204356,20015,Fusion,50009
753462933,20015,Fusion,50009
749160795,20015,Fusion,50009
751401245,20015,Fusion,50009
754802532,20015,Fusion,50009
751234069,20015,Fusion,50009
749730086,20015,Fusion,50009
748936999,20015,Fusion,50009
753581791,20015,Fusion,50009
754321059,20015,Fusion,50009
730005093,20015,Fusion,50009
734905964,20015,Fusion,50009
737433404,20015,Fusion,50009
737837242,20015,Fusion,50009
753133812,20015,Fusion,50009
752584053,20015,Fusion,50009
744693190,20015,Fusion,50009
753399939,20015,Fusion,50009
755517861,20015,Fusion,50009
754234537,20015,Fusion,50009
752643716,20015,Fusion,50009
754218690,20015,Fusion,50009
755968193,20015,Fusion,50009
712418193,20015,Fusion,50009
749820456,20015,Fusion,50009
746505931,20015,Fusion,50009
753768094,20015,Fusion,50009
747251082,20015,Fusion,50009
718538886,20015,Fusion,50009
718538889,20015,Fusion,50009
739671024,20015,Fusion,50009
754867901,20015,Fusion,50009
744787478,20015,Fusion,50009
752738352,20015,Fusion,50009
744853597,20015,Fusion,50009
752533037,20015,Fusion,50009
746155827,20015,Fusion,50009
748625940,20015,Fusion,50009
749355799,20015,Fusion,50009
751800352,20015,Fusion,50009
746320451,20015,Fusion,50009
755229367,20015,Fusion,50009
729721561,20015,Fusion,50009
751277056,20015,Fusion,50009
735931954,20015,Fusion,50009
745108117,20015,Fusion,50009
753033141,20015,Fusion,50009
719308426,20015,Fusion,50009
715788891,20015,Fusion,50009
754318189,20015,Fusion,50009
754973522,20015,Fusion,50009
725720187,20015,Fusion,50009
749691635,20015,Fusion,50009
754828429,20015,Fusion,50009
754860697,20015,Fusion,50009
724672680,20015,Fusion,50009
733218200,20015,Fusion,50009
749877788,20015,Fusion,50009
752956690,20015,Fusion,50009
754261250,20015,Fusion,50009
746484751,20015,Fusion,50009
753804384,20015,Fusion,50009
744033602,20015,Fusion,50009
754108444,20015,Fusion,50009
745250754,20015,Fusion,50009
745224961,20015,Fusion,50009
754135554,20015,Fusion,50009
752273999,20015,Fusion,50009
754021939,20015,Fusion,50009
753117979,20015,Fusion,50009
746516020,20015,Fusion,50009
717968117,20015,Fusion,50009
753264269,20015,Fusion,50009
755412935,20015,Fusion,50009
754294292,20015,Fusion,50009
749364129,20015,Fusion,50009
753107488,20015,Fusion,50009
750588033,20015,Fusion,50009
753252854,20015,Fusion,50009
755724699,20015,Fusion,50009
733121424,20015,Fusion,50009
751383286,20015,Fusion,50009
754236116,20015,Fusion,50009
745339033,20015,Fusion,50009
754245525,20015,Fusion,50009
752633212,20015,Fusion,50009
751084542,20015,Fusion,50009
752739826,20015,Fusion,50009
750542344,20015,Fusion,50009
751768265,20015,Fusion,50009
752633194,20015,Fusion,50009
746674202,20015,Fusion,50009
756027860,20015,Fusion,50009
742211731,20015,Fusion,50009
747565174,20015,Fusion,50009
755071147,20015,Fusion,50009
751124923,20015,Fusion,50009
754756282,20015,Fusion,50009
752509796,20015,Fusion,50009
754278175,20015,Fusion,50009
755968272,20015,Fusion,50009
751683757,20015,Fusion,50009
751242771,20015,Fusion,50009
748631477,20015,Fusion,50009
744600472,20015,Fusion,50009
752424150,20015,Fusion,50009
755377487,20015,Fusion,50009
746886979,20015,Fusion,50009
745965439,20015,Fusion,50009
746886398,20015,Fusion,50009
754280239,20015,Fusion,50009
752796357,20015,Fusion,50009
733645337,20015,Fusion,50009
753723237,20015,Fusion,50009
737301609,20015,Fusion,50009
754972656,20015,Fusion,50009
747192729,20015,Fusion,50009
753332146,20015,Fusion,50009
740924526,20015,Fusion,50009
748996731,20015,Fusion,50009
755910019,20015,Fusion,50009
748996639,20015,Fusion,50009
750094657,20015,Fusion,50009
753115665,20015,Fusion,50009
751277058,20015,Fusion,50009
755309940,20015,Fusion,50009
753993267,20015,Fusion,50009
744065699,20015,Fusion,50009
753765467,20015,Fusion,50009
755378759,20015,Fusion,50009
734830672,20015,Fusion,50009
753952046,20015,Fusion,50009
752510982,20015,Fusion,50009
752493425,20015,Fusion,50009
738622076,20015,Fusion,50009
738995853,20015,Fusion,50009
752578018,20015,Fusion,50009
752633179,20015,Fusion,50009
748097219,20015,Fusion,50009
743164365,20015,Fusion,50009
744097061,20015,Fusion,50009
747212938,20015,Fusion,50009
751190797,20015,Fusion,50009
751318205,20015,Fusion,50009
753993275,20015,Fusion,50009
745450557,20015,Fusion,50009
755347199,20015,Fusion,50009
743550017,20015,Fusion,50009
735695398,20015,Fusion,50009
753196921,20015,Fusion,50009
748723429,20015,Fusion,50009
752583925,20015,Fusion,50009
752063346,20015,Fusion,50009
743335628,20015,Fusion,50009
736482895,20015,Fusion,50009
749080185,20015,Fusion,50009
753743803,20015,Fusion,50009
748721185,20015,Fusion,50009
754893273,20015,Fusion,50009
752939559,20015,Fusion,50009
748706788,20015,Fusion,50009
746769167,20015,Fusion,50009
748872224,20015,Fusion,50009
751082251,20015,Fusion,50009
750320756,20015,Fusion,50009
747015950,20015,Fusion,50009
752735355,20015,Fusion,50009
751559932,20015,Fusion,50009
751824910,20015,Fusion,50009
721264009,20015,Fusion,50009
696528448,20015,Fusion,50009
751583920,20015,Fusion,50009
753009074,20015,Fusion,50009
